file_name,center_temp,max_temp,min_temp
IR_31018_jpg.rf.a9d4a936b33c906d5968dd743cd1d5d6.jpg,,29.4,
IR_31020_jpg.rf.3814a06b93abc851805703fc8e19d158.jpg,,,
IR_31020_jpg.rf.5e02725b817b876f4171acf3dd8bfd2d.jpg,,,
IR_31020_jpg.rf.8aae032fcd5fbdb62e35bc4eab4402bd.jpg,,40.6,30.1
IR_31022_jpg.rf.7cfdb73411abd5cb9d8151d80f0240fc.jpg,,,
IR_31022_jpg.rf.a1deb5b15f771d46788caa29c19a063d.jpg,,,
IR_31022_jpg.rf.ec52de700da5c3647d3e3eaeba8cb3fd.jpg,,,31.5
IR_31024_jpg.rf.122cd4b54627b43b49f6a7afaa28d49b.jpg,,,28.4
IR_31024_jpg.rf.78db7affa7c33d0c2f525c608b2343d1.jpg,,,
IR_31024_jpg.rf.7c2555a3cbae65f378a284165b7df0d7.jpg,,,
IR_31026_jpg.rf.46a52f880de8e4ef80055c572b360730.jpg,,55.1,
IR_31026_jpg.rf.751237aa09d4ece3fe43fdd8f212bf71.jpg,,55.1,
IR_31026_jpg.rf.d9ca525cb47e2e383c9878106ed1ee28.jpg,,,
IR_31028_jpg.rf.1aac420fdc137cdda494684e7e96b2bb.jpg,,,
IR_31028_jpg.rf.2c9eedf58d3d93e93d43988f99a551da.jpg,,,32.6
IR_31028_jpg.rf.348a42f58ade795bb82b00c1c728f3fc.jpg,,,
IR_31030_jpg.rf.351e75b2a61007f6c66e67792df804d5.jpg,,,
IR_31030_jpg.rf.7c21ff623206da4c51be0c64c6928a80.jpg,,,
IR_31030_jpg.rf.9a3ee825b17fdc4cb6ed3b5786f40846.jpg,,,
IR_31032_jpg.rf.76dade5c1184ed0dc5e9e6350ae84aec.jpg,,,
IR_31032_jpg.rf.e9e585aacc6f10b80563186a9dc4f875.jpg,,,
IR_31032_jpg.rf.fb0b29e3064265e6762746ac3242af57.jpg,,41.7,33.4
IR_31034_jpg.rf.0f2f3497c64e7dda60df583897d61171.jpg,,,
IR_31034_jpg.rf.95ef9884821b965113d20e756c8f395d.jpg,,,
IR_31034_jpg.rf.d2c26327cbbae73aed1aa92124ddef92.jpg,,,33.7
IR_31036_jpg.rf.2ecd1f9f85e9c137c5c005ced1dad7a2.jpg,,,
IR_31036_jpg.rf.7d782499ef9435ead414dccf99e3cf8e.jpg,,,
IR_31036_jpg.rf.febd98d518cb1b4b27549ab7ff43eb25.jpg,,,
IR_31038_jpg.rf.9fb96f4f6000c9776b4ec74432e3a918.jpg,,,
IR_31038_jpg.rf.b40becfa2253920d18bc9d764624091d.jpg,,,
IR_31038_jpg.rf.e2d9209b859d5923c32cc26bd3e43113.jpg,,,33.1
IR_31040_jpg.rf.295fe9c5c0c973f815e2b4bb8670688a.jpg,,,33.9
IR_31040_jpg.rf.337e5b30b3d533bc94ba039fb1c036e1.jpg,,,
IR_31040_jpg.rf.7da2817dac39d89fa096d13937d6efab.jpg,,,
IR_31044_jpg.rf.3de1abe30330a09e5d1d7915ce5e4f23.jpg,,,
IR_31044_jpg.rf.9519ac81d7977263ac1443438cc9b456.jpg,,,
IR_31044_jpg.rf.a204952dcaf2c712f88281b06206d6a3.jpg,,,29.4
IR_31048_jpg.rf.60fc30fe28486c5a02d83470d4b4375a.jpg,,,
IR_31048_jpg.rf.a74393d8fa985e9cc1c896faedd0659b.jpg,,,
IR_31048_jpg.rf.c1ba5b80c7bf963cb6676b0e98d4bc63.jpg,,42.3,29.8
IR_31052_jpg.rf.0a51a7e80704a02f4598f2797caf1704.jpg,,43.1,
IR_31052_jpg.rf.2cbb0f6915aeca96a2287c4c3ea8b2db.jpg,,,
IR_31052_jpg.rf.f4fd5274a02eca3ff81f947be76b1844.jpg,,43.1,29.8
IR_31056_jpg.rf.07a486781c842af416a65c905fe5beb2.jpg,,,29.7
IR_31056_jpg.rf.099b99edb286d35aeb7e167dd337dea2.jpg,,,
IR_31056_jpg.rf.d69e228f9b6da98e373e8a7811c3661a.jpg,,,
IR_31058_jpg.rf.333199a4dc3698c59d4dbed373d2be4c.jpg,,,
IR_31058_jpg.rf.b65fccce8fdd6c231707c75ab0dcad42.jpg,,,28.8
IR_31058_jpg.rf.db6c2308611d58181f42e055c9fdd613.jpg,,,
IR_31060_jpg.rf.18bf2a5eb779dc7b9deaed015308c7c9.jpg,,,
IR_31060_jpg.rf.1a7dd23182ff097a676138bd381e0937.jpg,,39.8,
IR_31060_jpg.rf.fdb32ae071f4335d4c0fcb1365a4fc65.jpg,,39.8,
IR_31062_jpg.rf.27e16b10a960787b78e7f2b00bfa9b7b.jpg,,,24.8
IR_31062_jpg.rf.d459312e31b03d5a9a3030c75609471c.jpg,,,
IR_31062_jpg.rf.f32355ee5d0fd8a5fde78f775afabbfa.jpg,,,
IR_31064_jpg.rf.59a3db2b94ea17b1b8e53174ead7bc11.jpg,,,24.6
IR_31064_jpg.rf.6ebe14778d6e75d672f331eed38addba.jpg,,,
IR_31064_jpg.rf.89d64b0e34aa515f576c97c24fd5d31a.jpg,,,
IR_31068_jpg.rf.2ad6e5be514b85f362ad6af4bba8927a.jpg,,,
IR_31068_jpg.rf.79b66d08650dc9de5f9efe3a11c69a72.jpg,,,
IR_31068_jpg.rf.cf383305ae749e542a0fe5031c3549e2.jpg,,,
IR_31070_jpg.rf.0268171878c76f2f5dbab5ab9fd72968.jpg,,,
IR_31070_jpg.rf.21100c7374331a59978188f3c1c273af.jpg,,,29.9
IR_31070_jpg.rf.c0dc5175126f86abd1dde2f66b92aa0f.jpg,,,
IR_31072_jpg.rf.3f00339a14d87add58ce451a24991c0e.jpg,,,
IR_31072_jpg.rf.512cc3993f0c3f014abb0e33b63fffde.jpg,,,28.2
IR_31072_jpg.rf.e6dfd2778de2d31af368533e24a87beb.jpg,,,
IR_31074_jpg.rf.46f98cd7288648da26a4a56033883c80.jpg,,,
IR_31074_jpg.rf.664d071cc82438de957fdab169f7719e.jpg,,,28.3
IR_31074_jpg.rf.a7b873082e6d69afb9408980b0c25253.jpg,,,
IR_31078_jpg.rf.5f0f69ab2a07281dd14dccf2e5940201.jpg,,,31.3
IR_31078_jpg.rf.d07fdc89541f46ad10a969522edc9879.jpg,,,
IR_31078_jpg.rf.e5f50a8dc2a84b799f4831093fca5224.jpg,,,31.3
IR_31080_jpg.rf.7a3cc96fa04b2987f589397be2369e18.jpg,,,
IR_31080_jpg.rf.c6ed6d7a6725b48c66070b949728a88a.jpg,,,
IR_31080_jpg.rf.fdd5fc3a1ad152327ff84f4c8243b417.jpg,,56.9,
IR_31082_jpg.rf.809e1b2d8d774e40608328ebdfb3522e.jpg,,,
IR_31082_jpg.rf.aa916c68e7e499b1135c5b10f2947162.jpg,,,
IR_31082_jpg.rf.b7aee1f25c36d5b957b6227bb9b5bcf4.jpg,,,37.1
IR_31084_jpg.rf.179a91877bb8dc5e6e713c545b337971.jpg,,,
IR_31084_jpg.rf.6f83745e28a73238e23779fbfc29638f.jpg,,,
IR_31084_jpg.rf.80d2552c190bdd19af250aafb0eaadfa.jpg,,74.1,36.5
IR_31090_jpg.rf.124feb30b47b5580f207344f93546514.jpg,,,
IR_31090_jpg.rf.204b2f5944765d6ec005daa5ae94f700.jpg,,,
IR_31090_jpg.rf.a5108b9493264cb9b14cf2d74734512b.jpg,,,
IR_31094_jpg.rf.890860941cda2c233714a80bdf0f0938.jpg,,,
IR_31094_jpg.rf.9b0a58e07aa0f87fbfb95bc4bbb8bc77.jpg,,,28.4
IR_31094_jpg.rf.e2f4ea9a8539393c4134057051d8d534.jpg,,,
IR_31098_jpg.rf.2bbbe47d2ab96abdfee4df27ac8d86c0.jpg,,,
IR_31098_jpg.rf.9f187c81dcb65f147e8d5f9d0815e56e.jpg,,,28.8
IR_31098_jpg.rf.d8bfa27c13dec3078fc21b0dce776a85.jpg,,,28.8
IR_31100_jpg.rf.40ac0cd5730c254c6532f2426747a22e.jpg,,,
IR_31100_jpg.rf.517b85aa7c9284d98499e3777ebb6f3c.jpg,,,
IR_31100_jpg.rf.69b94057f5a90a32ca5129afc0cfc7b9.jpg,,,
IR_31102_jpg.rf.a256a2e12708d7bc268ec44ee6513e2e.jpg,,39.4,29.7
IR_31102_jpg.rf.b417634407030d33cf880d7f7704cac6.jpg,,,
IR_31102_jpg.rf.da0eeb7390b6794e35c3c83cd337f5f4.jpg,,,
IR_31108_jpg.rf.988beeab83032500b69ce2c1f3152237.jpg,,,29
IR_31108_jpg.rf.a7b8da1451b0816bc62b81aedb43957b.jpg,,,29
IR_31108_jpg.rf.df277d6a4757cedaf029c52d58c61a1d.jpg,,,
IR_31112_jpg.rf.35837194695ecd63b49671ff536bf490.jpg,,,31.3
IR_31112_jpg.rf.5f4a6eaeee26083cb7576f41a63369c1.jpg,,,
IR_31112_jpg.rf.6929f0a739669d41b32f7bbd8f37651b.jpg,,,
IR_31114_jpg.rf.122bf3252b56607e6c709b387809889c.jpg,,,
IR_31114_jpg.rf.4b3b1e1119a43def77142211375e3a16.jpg,,,
IR_31114_jpg.rf.f6b7de43feb76bac93bf13f53c68d61f.jpg,,,
IR_31118_jpg.rf.4296b338becd977fe598155a34eb4514.jpg,,49.6,29.3
IR_31118_jpg.rf.602cd252ef409121d608464735726ce6.jpg,,,
IR_31118_jpg.rf.d4950744befece3a32d951fe257032cd.jpg,,,
SLOGF20241107101829_jpeg.rf.0961f4092f67455846ed94f4680dfaaa.jpg,,,
SLOGF20241107101829_jpeg.rf.0a3b249553eb1f24188aae723f878625.jpg,,,
SLOGF20241107101829_jpeg.rf.eb119928f883b7b5af907d41b0cd9b13.jpg,,,
SLOGF20241107101910_jpeg.rf.8cbb59207cf1cae3cbce10cbd7b3bb3c.jpg,,,
SLOGF20241107101910_jpeg.rf.caa7b64c41bbb96f552701a2c5a27194.jpg,,,
SLOGF20241107101910_jpeg.rf.f12589643f73078ec70ef44bbcc1b218.jpg,,,
SLOGF20241107103107_jpeg.rf.49dd4b77bb3747ffa22c3000c8c79db4.jpg,34.2,40.6,0.93
SLOGF20241107103107_jpeg.rf.64b75bf7ddf5dff4f4169c03c29ca28c.jpg,,,
SLOGF20241107103107_jpeg.rf.8e8e204aa816940f5a56286b172ffcd0.jpg,,,
SLOGF20241107103125_jpeg.rf.46400f7a12535363a27fa381d4c27981.jpg,,,
SLOGF20241107103125_jpeg.rf.65414350b595d1c6a6be20368905bd1b.jpg,,,
SLOGF20241107103125_jpeg.rf.863b6d239fc17e469d62976d0b60657a.jpg,32.3,34.9,
SLOGF20241107103133_jpeg.rf.10219c24bccdb3c8b72f7496cddfd3d5.jpg,,,
SLOGF20241107103133_jpeg.rf.76fe07d56e42fa5ea7baff9371bed127.jpg,,,
SLOGF20241107103133_jpeg.rf.bff9c69f64daf2019b0e47f94dfd53cb.jpg,34.5,39.6,0.93
SLOGF20241107103139_jpeg.rf.16e863de48faf1c28576c9ad325901b2.jpg,,,
SLOGF20241107103139_jpeg.rf.8d8aa441ce17b4ead1912aabb39237c7.jpg,33.9,36.7,
SLOGF20241107103139_jpeg.rf.dc15575b0010906b8c2dcf17cc90e9ec.jpg,,,
SLOGF20241107103412_jpeg.rf.5980c23bb6d73baaecd0823d66ab3e3b.jpg,,,
SLOGF20241107103412_jpeg.rf.d2bcc81bcf8bfdf04dbf225744ce1d15.jpg,,,
SLOGF20241107103412_jpeg.rf.d5398a4ef7ec36a127284bb682fd9b41.jpg,,,
SLOGF20241107103444_jpeg.rf.0ec6a4539fa86fe09899f6c029ec0f5f.jpg,,,
SLOGF20241107103444_jpeg.rf.9b583206365326207b31fe36c53ef4a9.jpg,,,
SLOGF20241107103444_jpeg.rf.bd94ba2ac9b92ba3ead1e678f49a8126.jpg,35.1,41.6,0.93
SLOGF20241107104045_jpeg.rf.9f06d99f39e2c6f5caf0af9f42ee6af1.jpg,,,
SLOGF20241107104045_jpeg.rf.c84c1b890c08a3b6aa74ee43b13c4943.jpg,,,
SLOGF20241107104045_jpeg.rf.ce5dff4a1f8acf31bbe7a560807910b6.jpg,35.5,55.8,0.93
SLOGF20241107104055_jpeg.rf.39e80c4ea0dee69f79426a8db4e46602.jpg,33.2,51.4,
SLOGF20241107104055_jpeg.rf.4cb8b71f464f86639bf24453b746bf75.jpg,33.2,51.4,0.93
SLOGF20241107104055_jpeg.rf.6efdea552d749f288ae576a6f432c08d.jpg,,,
SLOGF20241107104104_jpeg.rf.2261200cec31d1946b0cae2fab3a7b8f.jpg,,,
SLOGF20241107104104_jpeg.rf.b3c01d7f1c917d543e1d5aefa8d7ea2d.jpg,,38.6,0.93
SLOGF20241107104104_jpeg.rf.f3c0bfc0c0ddb85fc5d905577bb931e6.jpg,,38.6,0.93
SLOGF20241107105425_jpeg.rf.578ab469f3156d238a7cffe611ad19e6.jpg,,,
SLOGF20241107105425_jpeg.rf.c5d16fb0204a3b5303f45d2e7ef8e85f.jpg,,,
SLOGF20241107105425_jpeg.rf.f843015c8462d01284e188dc3ed40d95.jpg,,,
SLOGF20241107105443_jpeg.rf.0f9d47e975986ff9a5aa15e88898bb8f.jpg,,,
SLOGF20241107105443_jpeg.rf.359e0ff2bc2963164cec5e66c5499181.jpg,,,
SLOGF20241107105443_jpeg.rf.f1694cf8cdddc93077e2d69f108b564b.jpg,,,27.6
SLOGF20241107105549_jpeg.rf.158cff4151d53e3e64e735d9e69e8d52.jpg,,,26.9
SLOGF20241107105549_jpeg.rf.c459215d5fe760122241533a9d446185.jpg,,,
SLOGF20241107105549_jpeg.rf.cec36dbf7b09492dba47d67cb7be730b.jpg,,,26.9
SLOGF20241107110548_jpeg.rf.79bbc8f75528b7f8b278c1b59859692e.jpg,,,23.9
SLOGF20241107110548_jpeg.rf.b589a7fac107b265d6bdbd9ae94af4b8.jpg,,,
SLOGF20241107110548_jpeg.rf.fcfececf3f10264089b23902606bc9f7.jpg,,,
SLOGF20241107113114_jpeg.rf.5c2f022fecfb4547cfe24bd99bb1b5c4.jpg,,32.2,28.9
SLOGF20241107113114_jpeg.rf.89917361a6b85e07f245c23ea3c69f94.jpg,,32.2,
SLOGF20241107113114_jpeg.rf.be1f67c57a366560343a53420600eaef.jpg,,,
SLOGF20241107113123_jpeg.rf.6d6724b136a48c16253a673bf3c06db1.jpg,,,
SLOGF20241107113123_jpeg.rf.f50fe1e9971cf28cf0c2f4189ed80ba8.jpg,,,
SLOGF20241107113123_jpeg.rf.f7a844281218909d40fe2537fe9c7472.jpg,30.2,31.7,10.93
SLOGF20241107113215_jpeg.rf.003891ad775e8c71aebf1c58c452f164.jpg,33.9,44.2,0.93
SLOGF20241107113215_jpeg.rf.a1d4d8965fc8cadec6101def5bc7c6f4.jpg,,,
SLOGF20241107113215_jpeg.rf.cf94c45b53ca5e48d165fad9799d5b51.jpg,,,0.93
SLOGF20241107113246_jpeg.rf.04e2b4af4e508ba2a84a3f4c09bd1d3c.jpg,,,
SLOGF20241107113246_jpeg.rf.4ab3fdc1e06892d07da99a01cc31e1e2.jpg,,,
SLOGF20241107113246_jpeg.rf.9dd58986f281e4d38c41c69b93765273.jpg,,,
SLOGF20241107113451_jpeg.rf.425caedfd9c69989f1b3751fb584b42c.jpg,,,30.2
SLOGF20241107113451_jpeg.rf.668bf99a23b8fc79af099749ac5ae7cb.jpg,,,
SLOGF20241107113451_jpeg.rf.7cc1e48c9975ec2d4c87e0f423e4f5aa.jpg,,,30.2
SLOGF20241107113458_jpeg.rf.0065514348d2ca18690104be35dfe2d5.jpg,,,
SLOGF20241107113458_jpeg.rf.73145eac17e8f7cc261b8f28b064028c.jpg,,,
SLOGF20241107113458_jpeg.rf.93dfb82438a51d6eb323efefa0e8464c.jpg,,,
SLOGF20241107113734_jpeg.rf.7021bc2f731c2b6422809015ae6a736c.jpg,,,
SLOGF20241107113734_jpeg.rf.7fc6da847cc1a8bcc7afa7989563c2a7.jpg,,,
SLOGF20241107113734_jpeg.rf.ddf76145f65875904ba4adf064a22640.jpg,,,30.5
SLOGF20241107114126_jpeg.rf.1f84a2ea256fb086ab6a7085c9304372.jpg,36.4,64.2,0.93
SLOGF20241107114126_jpeg.rf.2496674440a23890a270d3b0d79e894a.jpg,,,
SLOGF20241107114126_jpeg.rf.5e4c42a60fc36e6b7abcff88d36a5b2a.jpg,,,0.93
SLOGF20241107114328_jpeg.rf.30f816a209743ebe9f6447ebb8fdb441.jpg,,,
SLOGF20241107114328_jpeg.rf.71dee4462dfbacc30ce095f3a34dddca.jpg,,,29.8
SLOGF20241107114328_jpeg.rf.cdd6b82484dd183ee08f8f8bd0108e02.jpg,,,
SLOGF20241107114341_jpeg.rf.229e62069c0e49b52e89af44f6385185.jpg,,,
SLOGF20241107114341_jpeg.rf.62b4682325103680ac7ac0657fbe54c7.jpg,,,29.6
SLOGF20241107114341_jpeg.rf.8302855979a2d5c5e83d49d9a318b9e4.jpg,,,
SLOGF20241107114347_jpeg.rf.39153f40b7a6a250489b0188912797b8.jpg,,,
SLOGF20241107114347_jpeg.rf.a15558b12a55e70ab6bb1a0de36a43f7.jpg,,,
SLOGF20241107114347_jpeg.rf.e7312c4f02ef9a80efc1fd7b71e2bf83.jpg,,,
SLOGF20241107114450_jpeg.rf.4c027c4c0b90f7f3af2500f8faf4fffa.jpg,,,
SLOGF20241107114450_jpeg.rf.696c5e07756223a46c5b3c369164c528.jpg,,,
SLOGF20241107114450_jpeg.rf.8f4aa69ecbaff531ae658bdfded4dc62.jpg,,,
SLOGF20241107114457_jpeg.rf.19bede4ffe1e9bdc46ccf2460553ab9f.jpg,,,
SLOGF20241107114457_jpeg.rf.4c59510fca306c5cbaf56f3e355de10e.jpg,,,
SLOGF20241107114457_jpeg.rf.afb1ab5dfb18622c89d43a01f7e06dc6.jpg,,,
SLOGF20241107114527_jpeg.rf.876a4a2ec58c4664abc78fd0f3d669b7.jpg,,,
SLOGF20241107114527_jpeg.rf.f06275aaf5510217bc00dd217cad7ac2.jpg,,,
SLOGF20241107114527_jpeg.rf.f4c859cdeae18d1766ce9f90233ef50f.jpg,,,30.3
SLOGF20241107114705_jpeg.rf.c424b0b76eb15b4d7efd1a80dbcb13b0.jpg,,,
SLOGF20241107114705_jpeg.rf.ec48705bda61af46193681ed5c4c6a06.jpg,,,28.5
SLOGF20241107114705_jpeg.rf.ffbeca42d98f8d48fdddc27bca85ed64.jpg,,,
SLOGF20241107114714_jpeg.rf.2f498d0aa619d237fc23c857bf8699c4.jpg,,,29.4
SLOGF20241107114714_jpeg.rf.be97b7f6010342a1938b54eaa3470c14.jpg,,,
SLOGF20241107114714_jpeg.rf.dd45faf3a6b16e4cc1a37a801c713251.jpg,,,
SLOGF20241107114845_jpeg.rf.2fb394429807605ab9d51f3326853705.jpg,,,
SLOGF20241107114845_jpeg.rf.31b3229508ed86b8bb1a6a206411eb1e.jpg,,,29.7
SLOGF20241107114845_jpeg.rf.ee74f1fd964e2b572e7fe1521f4bfe5a.jpg,,,
SLOGF20241107115006_jpeg.rf.2527ba48f172dee8607c1b657c217a3c.jpg,,,30
SLOGF20241107115006_jpeg.rf.650fee706d88fd521321a6b1b3dfc802.jpg,,,
SLOGF20241107115006_jpeg.rf.ac787fe86d53d544600e0bcb6d1fb629.jpg,,,
SLOGF20241107115011_jpeg.rf.7265105c669fd898552eb381f035d778.jpg,,,29
SLOGF20241107115011_jpeg.rf.d7db022f17e1ab58643a75f7136ba132.jpg,,,29
SLOGF20241107115011_jpeg.rf.f481a960c458b4b2dc6ef1d93b61c703.jpg,,,
SLOGF20241107121113_jpeg.rf.3bda6d9173c407418e04ff63e14b6f3f.jpg,,,29
SLOGF20241107121113_jpeg.rf.4bc55189bffa150b3b0ac79694db04cb.jpg,,,29
SLOGF20241107121113_jpeg.rf.d7aac0d199ed87b59423d9c33fd22c92.jpg,,,29
SLOGF20241107121120_jpeg.rf.785491ebd16bcfdc4be91c3f41325184.jpg,,,
SLOGF20241107121120_jpeg.rf.dd51a37c3d5e8f9d8ee9c61c42980c76.jpg,,,
SLOGF20241107121120_jpeg.rf.dd5bd97058220c769f91e7cc012845e2.jpg,,,
SLOGF20241107121131_jpeg.rf.03ee011c5782254b01ab71b5f52fc7e2.jpg,,,29.4
SLOGF20241107121131_jpeg.rf.aa7ffb9246393bed1758164319e66703.jpg,,,
SLOGF20241107121131_jpeg.rf.b099ae122339a553a1d3fef522bdbc37.jpg,,,
SLOGF20241107121626_jpeg.rf.0a87a78024369260e79e9e00c5c738f9.jpg,,,
SLOGF20241107121626_jpeg.rf.9a62c171c399e3c138836b9d1ca67aab.jpg,,,
SLOGF20241107121626_jpeg.rf.ec4408c1d99c35813a7aa3a00902c18c.jpg,29.7,38.7,
SLOGF20241107121657_jpeg.rf.03162756b1a9a60ddcb9d6e49418f075.jpg,,,28.8
SLOGF20241107121657_jpeg.rf.374f37e68a768b1cca26358422812b3a.jpg,,,
SLOGF20241107121657_jpeg.rf.b72e8c378771fe1007fbab3b8dba3689.jpg,,,
SLOGF20241107121746_jpeg.rf.1b4b39d055e9bffc22dd2367da2cb228.jpg,,,
SLOGF20241107121746_jpeg.rf.57b4127cfc544d0f3dfe56cfb8e5f8fd.jpg,,,
SLOGF20241107121746_jpeg.rf.c694d0046e3544aa64d7dc1805026e57.jpg,,,
SLOGF20241107121750_jpeg.rf.14deb781f01999701b5cceb5f0769cb8.jpg,,,
SLOGF20241107121750_jpeg.rf.7df27749122705fa9a1559c2bd8f0f62.jpg,,42.3,810.93
SLOGF20241107121750_jpeg.rf.a43795222e28ecd41342026134e68688.jpg,34.8,42.3,0.93
SLOGF20241107121922_jpeg.rf.3971daa6f9e791f6bf14a19bfa3853e1.jpg,,,
SLOGF20241107121922_jpeg.rf.abd163684fbfcdc6b062cedfc2a4fb55.jpg,,,30.1
SLOGF20241107121922_jpeg.rf.eb4b975f4e3dfa3e05ed21d517a23d81.jpg,,,
SLOGF20241107122008_jpeg.rf.305caa7478cf22672714b776f5a12450.jpg,,,
SLOGF20241107122008_jpeg.rf.63dea7b404e57d2dfff0a5a350ea6e04.jpg,,,
SLOGF20241107122008_jpeg.rf.e78ef666ee148d1a4945662c306e0382.jpg,,,
SLOGF20241107122036_jpeg.rf.476b6c9bfdd9617ef57443f6e9504f0c.jpg,,41.4,
SLOGF20241107122036_jpeg.rf.6a1bd12ac1a3bcea4991c214cd1066a1.jpg,,41.4,
SLOGF20241107122036_jpeg.rf.c55df30973f9d52c2d760619b5de9e5b.jpg,,,
SLOGF20241107122053_jpeg.rf.66d7a5ae04758575219dd8755c288882.jpg,,,30.3
SLOGF20241107122053_jpeg.rf.a216d846051671331823be0dc38ced6c.jpg,,,
SLOGF20241107122053_jpeg.rf.d5f711266bb9a6948a4639f114e8233e.jpg,,,
SLOGF20241107122131_jpeg.rf.c752f6b09aa4a9d8cd10f13214b94b23.jpg,,,
SLOGF20241107122131_jpeg.rf.e0ac8417f8893d6993aec922fa47a327.jpg,,,
SLOGF20241107122131_jpeg.rf.f29d03d8bc6d819bb5111434f8015330.jpg,,,
SLOGF20241107122316_jpeg.rf.247cb93f6d59f04a724f03fbb66a777c.jpg,33.4,45.6,
SLOGF20241107122316_jpeg.rf.3f09843561edc7d7c8957a1b0874f0a5.jpg,33.4,45.6,0.93
SLOGF20241107122316_jpeg.rf.f296271be83a70bcadc311fde012bc48.jpg,,,
SLOGF20241107122745_jpeg.rf.1e28a00b5d1bd651af30b65050784e5a.jpg,,,
SLOGF20241107122745_jpeg.rf.771f0e8a842e8c31eda3dfcc8f2b923a.jpg,,,
SLOGF20241107122745_jpeg.rf.b98637746d6d02575089515bd2d87270.jpg,37.9,54.2,0.93
SLOGF20241107122757_jpeg.rf.0f233e9922584f8cb4a7b4d7274cdc09.jpg,30.5,42.3,50.93
SLOGF20241107122757_jpeg.rf.8263859e579e6be787cb6dbe01e93205.jpg,,,
SLOGF20241107122757_jpeg.rf.ace9cecd4c046d5ff8948009d6e277ec.jpg,,,
SLOGF20241107122803_jpeg.rf.3a997e11b843673cc4de0df2e5c1320b.jpg,,,
SLOGF20241107122803_jpeg.rf.4779d289310004b8ec1e332168832aaf.jpg,,,
SLOGF20241107122803_jpeg.rf.e72bef7b64470396f505a1bd0d3d7f1a.jpg,,,
SLOGF20241107122901_jpeg.rf.447c8bb14288b9675ef553f3d3d61f63.jpg,45.8,52.5,0.93
SLOGF20241107122901_jpeg.rf.9561c729823c90d98abf82a05fc59a6d.jpg,,,
SLOGF20241107122901_jpeg.rf.b6d3e6a5e44d0f47aa7a67ac249635a7.jpg,,,
SLOGF20241107123145_jpeg.rf.289d8658c9326026301fd6e3fce63bf2.jpg,,,
SLOGF20241107123145_jpeg.rf.57560a97b292a1370be787c6bb60ae15.jpg,,,
SLOGF20241107123145_jpeg.rf.9bf3dea89a71bdb3d83cd5cbf6983594.jpg,,,21.8
SLOGF20241107123235_jpeg.rf.52928bf8c97da1dfaf9ee4797efeefe4.jpg,,,
SLOGF20241107123235_jpeg.rf.6a1e6b544e99cb5c2159dc57a8c87b53.jpg,,,
SLOGF20241107123235_jpeg.rf.d9eeebcbd54f2179e192ce5e92e22821.jpg,27.7,58.2,10.93
SLOGF20241107123807_jpeg.rf.0c0b2ed0696064c1cd0749821f1fc86b.jpg,,,23.8
SLOGF20241107123807_jpeg.rf.4337d4132168bd926c569ccbaf31cb7e.jpg,,,
SLOGF20241107123807_jpeg.rf.a27d108a18b59c6aa989660f45e1152b.jpg,,,23.8
SLOGF20241107123818_jpeg.rf.2cef210008afe7e47b955d152882ff47.jpg,,,24.1
SLOGF20241107123818_jpeg.rf.a8ec3e50c29baf3c7e0198d5c8af63b4.jpg,,,
SLOGF20241107123818_jpeg.rf.febd221d78dc4edc69a54125f49116cc.jpg,,,
SLOGF20241107123823_jpeg.rf.23177b3e4549ec5fce5fc35d8b291603.jpg,,,
SLOGF20241107123823_jpeg.rf.f8169ef1edd2512bb94a6395b7650493.jpg,,,24.2
SLOGF20241107123823_jpeg.rf.f889f994b562e341d2d72109f525d0a2.jpg,,,
SLOGF20241107124449_jpeg.rf.2118910cde16fa30c9c92200d1f1320b.jpg,,,
SLOGF20241107124449_jpeg.rf.b72641351910e8e9ba9be9ca339e0a98.jpg,,,
SLOGF20241107124449_jpeg.rf.eb808c23226b8333517a283faaafadca.jpg,,,
SLOGF20241107124452_jpeg.rf.3d9c77bbc24d6b551534b6c89f227189.jpg,,,
SLOGF20241107124452_jpeg.rf.48cc16861e3a6ad107e5f5a2ecb852c1.jpg,,,
SLOGF20241107124452_jpeg.rf.af64a4a93525a453502964355fa947c9.jpg,,,
SLOGF20241107124502_jpeg.rf.356456bbb66a5fe1d73d71ff9c6cfd76.jpg,,35.1,
SLOGF20241107124502_jpeg.rf.5dbc497b772c0de5f46373f0d7d96f2d.jpg,,,
SLOGF20241107124502_jpeg.rf.c293af6de71011c25177eb46e5b86674.jpg,,,
SLOGF20241107124717_jpeg.rf.33384fab27478d47dd8facdc88c9e067.jpg,,,
SLOGF20241107124717_jpeg.rf.8f3531814a6dfcfcabc913a79e881594.jpg,,,
SLOGF20241107124717_jpeg.rf.e2bbd810b3f1636beb7a0da1937cdf92.jpg,,,
SLOGF20241107125348_jpeg.rf.76462ef69ff523966b53ceb4761dec17.jpg,,,
SLOGF20241107125348_jpeg.rf.903a920c6443e3e31fb6670b7745c498.jpg,,,
SLOGF20241107125348_jpeg.rf.ffa2902b833d54290af3cf5693570be1.jpg,,,
SLOGF20241107125535_jpeg.rf.540c0e570fdf714b22ae570f98e6bd87.jpg,,,
SLOGF20241107125535_jpeg.rf.b9401edbf8c44e596ef07959e4b29fe2.jpg,31.6,70.3,60.93
SLOGF20241107125535_jpeg.rf.d81d05acdf218b833e9cc9730bcc5cad.jpg,,,
SLOGF20241107140410_jpeg.rf.229feb5528e80061d5c87f0fd1a74d75.jpg,,,
